Scenario,time,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,v_19,v_20,v_21,v_22,v_23,v_24,v_25,v_26,v_27,v_28,v_29,v_30,v_31,v_32,v_33,v_34,Loading, SOC, storage_P, storage_Q
1,21,1.000000,0.994753,0.988969,0.981037,0.974152,0.967454,0.962398,0.959415,0.956359,0.955119,0.954569,0.954358,0.988666,0.988321,0.988182,0.988176,0.962488,0.958222,0.953771,0.950448,0.947498,0.944559,0.941762,0.939463,0.938174,0.937431,0.937232,0.962110,0.961932,0.961920,0.954850,0.954536,0.954388,0.954401,78.707266,30.000358, 644.939623, 312.358516
1,22,1.000000,0.994956,0.989636,0.982409,0.976153,0.970374,0.966261,0.963917,0.960876,0.959199,0.958481,0.958235,0.989298,0.988973,0.988925,0.988920,0.965938,0.962232,0.958401,0.955516,0.952819,0.949564,0.946696,0.944125,0.942931,0.942491,0.942355,0.965964,0.965811,0.965741,0.958804,0.958415,0.958221,0.958151,76.520416,32.436186, -146.149646, -70.783504
1,23,1.000000,0.994880,0.991032,0.985817,0.981370,0.977371,0.974557,0.973062,0.971223,0.970384,0.970126,0.970020,0.990779,0.990566,0.990498,0.990494,0.974282,0.971790,0.969148,0.966868,0.964933,0.962622,0.960669,0.958857,0.957912,0.957519,0.957338,0.974272,0.974096,0.974031,0.970064,0.969759,0.969633,0.969604,79.246007,58.309778, -1552.415562, -751.869173
1,24,1.000000,0.994905,0.991063,0.985863,0.981259,0.976961,0.974090,0.972569,0.970900,0.970159,0.969877,0.969778,0.990803,0.990572,0.990505,0.990499,0.973547,0.970800,0.967758,0.965363,0.963340,0.961050,0.959145,0.957405,0.956411,0.956018,0.955906,0.973796,0.973588,0.973471,0.969941,0.969744,0.969642,0.969607,79.025109,85.640053, -1639.816464, -794.199361
2,1,1.000000,0.997272,0.994184,0.989987,0.986388,0.982973,0.980559,0.979208,0.977668,0.976918,0.976628,0.976558,0.993991,0.993818,0.993768,0.993765,0.980341,0.978167,0.975781,0.973824,0.972126,0.970207,0.968611,0.967034,0.966268,0.965971,0.965893,0.980365,0.980240,0.980183,0.976702,0.976485,0.976382,0.976347,40.823591,46.008045, 278.181179, 134.729294
2,2,1.000000,0.997281,0.994574,0.990918,0.987789,0.984847,0.982797,0.981653,0.980316,0.979678,0.979435,0.979366,0.994384,0.994218,0.994170,0.994167,0.982562,0.980659,0.978536,0.976817,0.975274,0.973505,0.972085,0.970755,0.970132,0.969899,0.969830,0.982630,0.982515,0.982457,0.979491,0.979303,0.979211,0.979182,41.194240,48.284940, -136.613683, -66.165027
2,3,1.000000,0.997282,0.994706,0.991227,0.988241,0.985442,0.983479,0.982414,0.981155,0.980526,0.980274,0.980202,0.994526,0.994367,0.994324,0.994321,0.983275,0.981492,0.979536,0.977939,0.976544,0.974964,0.973686,0.972532,0.971978,0.971766,0.971702,0.983297,0.983174,0.983117,0.980357,0.980196,0.980115,0.980086,41.331265,52.747606, -267.759944, -129.682059
2,4,1.000000,0.997280,0.994430,0.990573,0.987276,0.984107,0.981932,0.980698,0.979347,0.978670,0.978398,0.978304,0.994238,0.994062,0.994020,0.994017,0.981626,0.979514,0.977239,0.975355,0.973680,0.971785,0.970311,0.968923,0.968289,0.968044,0.967948,0.981770,0.981663,0.981608,0.978490,0.978310,0.978223,0.978195,41.026131,52.430937, 19.000155, 9.202195
2,5,1.000000,0.997224,0.994312,0.990417,0.987110,0.983999,0.981817,0.980580,0.979153,0.978495,0.978260,0.978176,0.994086,0.993868,0.993810,0.993805,0.981594,0.979593,0.977401,0.975602,0.974012,0.972237,0.970752,0.969240,0.968449,0.968144,0.968052,0.981654,0.981538,0.981472,0.978285,0.978078,0.977985,0.977948,41.163952,51.375554, 63.322963, 30.668711
2,6,1.000000,0.997058,0.993570,0.988916,0.984932,0.981116,0.978364,0.976851,0.975026,0.974145,0.973809,0.973725,0.993319,0.993075,0.993025,0.993019,0.978224,0.975833,0.973216,0.971133,0.969424,0.967437,0.965719,0.964142,0.963422,0.963183,0.963106,0.978123,0.977978,0.977907,0.973888,0.973643,0.973502,0.973450,41.164431,38.438970, 776.195040, 375.928416
